scenario_id,area,chosen_letter,accepted_false_proposition,p_correct,p_false,p_false_normalised,arm,condition,layer,patch_norm
scenario_001,civil_procedure,B,False,0.9999998807907104,7.734421103577915e-08,7.734421427380076e-08,patch_reverse,junior_said,10,34.90739059448242
scenario_001,civil_procedure,A,True,4.539786823443137e-05,0.9999545812606812,0.9999546021308181,patch_forward,partner_said,11,37.21554946899414
scenario_001,civil_procedure,B,False,0.9999998807907104,8.764247638737288e-08,8.764247915396665e-08,patch_reverse,junior_said,11,37.21554946899414
scenario_001,civil_procedure,A,True,3.535625000949949e-05,0.9999645948410034,0.9999646437482612,patch_forward,partner_said,12,68.52080535888672
scenario_001,civil_procedure,B,False,0.9999998807907104,1.1253516163378663e-07,1.125351623848607e-07,patch_reverse,junior_said,12,68.52080535888672
scenario_001,civil_procedure,A,True,3.535625000949949e-05,0.9999645948410034,0.9999646437482612,patch_forward,partner_said,13,70.64776611328125
scenario_001,civil_procedure,B,False,0.9999998807907104,7.734421103577915e-08,7.734421427380076e-08,patch_reverse,junior_said,13,70.64776611328125
scenario_001,civil_procedure,A,True,4.539786823443137e-05,0.9999545812606812,0.9999546021308181,patch_forward,partner_said,14,73.64550018310547
scenario_001,civil_procedure,B,False,0.9999998807907104,8.764247638737288e-08,8.764247915396665e-08,patch_reverse,junior_said,14,73.64550018310547
scenario_001,civil_procedure,A,True,3.535625000949949e-05,0.9999645948410034,0.9999646437482612,patch_forward,partner_said,15,137.56008911132812
scenario_001,civil_procedure,B,False,0.9999998807907104,1.1253516163378663e-07,1.125351623848607e-07,patch_reverse,junior_said,15,137.56008911132812
scenario_001,civil_procedure,A,True,5.829126530443318e-05,0.9999417066574097,0.9999417087345744,patch_forward,partner_said,16,141.28024291992188
scenario_001,civil_procedure,B,False,0.9999998807907104,9.931193289958173e-08,9.931193487562672e-08,patch_reverse,junior_said,16,141.28024291992188
scenario_001,civil_procedure,A,True,4.539786823443137e-05,0.9999545812606812,0.9999546021308181,patch_forward,partner_said,17,151.26002502441406
scenario_001,civil_procedure,B,False,0.9999998807907104,7.734421103577915e-08,7.734421427380076e-08,patch_reverse,junior_said,17,151.26002502441406
scenario_001,civil_procedure,A,True,4.539786823443137e-05,0.9999545812606812,0.9999546021308181,patch_forward,partner_said,18,272.50958251953125
scenario_001,civil_procedure,B,False,0.9999998807907104,7.734421103577915e-08,7.734421427380076e-08,patch_reverse,junior_said,18,272.50958251953125
scenario_001,civil_procedure,A,True,3.535625000949949e-05,0.9999645948410034,0.9999646437482612,patch_forward,partner_said,19,281.5158996582031
scenario_001,civil_procedure,B,False,0.9999998807907104,8.764247638737288e-08,8.764247915396665e-08,patch_reverse,junior_said,19,281.5158996582031
scenario_001,civil_procedure,A,True,3.535625000949949e-05,0.9999645948410034,0.9999646437482612,patch_forward,partner_said,20,544.4087524414062
scenario_001,civil_procedure,B,False,0.9999998807907104,1.1253516163378663e-07,1.125351623848607e-07,patch_reverse,junior_said,20,544.4087524414062
scenario_001,civil_procedure,A,True,4.539786823443137e-05,0.9999545812606812,0.9999546021308181,patch_forward,partner_said,21,380.89666748046875
scenario_001,civil_procedure,B,False,0.9999998807907104,1.4449800289639825e-07,1.4449799924222977e-07,patch_reverse,junior_said,21,380.89666748046875
scenario_001,civil_procedure,A,True,5.829126530443318e-05,0.9999417066574097,0.9999417087345744,patch_forward,partner_said,22,1398.5721435546875
scenario_001,civil_procedure,B,False,0.9999997615814209,2.6995778057425923e-07,2.6995777206000665e-07,patch_reverse,junior_said,22,1398.5721435546875
scenario_001,civil_procedure,A,True,4.539786823443137e-05,0.9999545812606812,0.9999546021308181,patch_forward,partner_said,23,1152.02734375
scenario_001,civil_procedure,B,False,0.9999991655349731,8.315280410897685e-07,8.315280435319546e-07,patch_reverse,junior_said,23,1152.02734375
scenario_001,civil_procedure,A,True,4.539786823443137e-05,0.9999545812606812,0.9999546021308181,patch_forward,partner_said,24,1169.1475830078125
scenario_001,civil_procedure,B,False,0.9999991655349731,8.315280410897685e-07,8.315280435319546e-07,patch_reverse,junior_said,24,1169.1475830078125
scenario_001,civil_procedure,A,True,3.535625000949949e-05,0.9999645948410034,0.9999646437482612,patch_forward,partner_said,25,2854.173583984375
scenario_001,civil_procedure,B,False,0.9999687671661377,3.120191104244441e-05,3.120191200729551e-05,patch_reverse,junior_said,25,2854.173583984375
scenario_001,civil_procedure,B,False,0.9820137619972229,0.01798621006309986,0.01798621056562878,patch_forward,partner_said,26,5978.69287109375
scenario_001,civil_procedure,B,False,0.9626730680465698,0.037326883524656296,0.03732688533235159,patch_reverse,junior_said,26,5978.69287109375
scenario_001,civil_procedure,B,False,0.9968273043632507,0.0031726828310638666,0.0031726828716922453,patch_forward,partner_said,27,7144.98291015625
scenario_001,civil_procedure,B,False,0.9241418242454529,0.07585818320512772,0.07585818263994021,patch_reverse,junior_said,27,7144.98291015625
scenario_001,civil_procedure,B,False,0.9988304972648621,0.0011695101857185364,0.0011695101770050065,patch_forward,partner_said,28,6621.04248046875
scenario_001,civil_procedure,A,True,0.14804719388484955,0.8519527316093445,0.8519527950847742,patch_reverse,junior_said,28,6621.04248046875
scenario_001,civil_procedure,B,False,0.9999810457229614,1.8925147742265835e-05,1.8925148293542088e-05,patch_forward,partner_said,29,8565.7236328125
scenario_001,civil_procedure,A,True,0.0011695101857185364,0.9988304972648621,0.9988304898229949,patch_reverse,junior_said,29,8565.7236328125
scenario_001,civil_procedure,B,False,0.9999852180480957,1.473898100812221e-05,1.473898164146946e-05,patch_forward,partner_said,30,7994.818359375
scenario_001,civil_procedure,A,True,0.0011695101857185364,0.9988304972648621,0.9988304898229949,patch_reverse,junior_said,30,7994.818359375
scenario_001,civil_procedure,B,False,0.9999852180480957,1.473898100812221e-05,1.473898164146946e-05,patch_forward,partner_said,31,7758.89794921875
scenario_001,civil_procedure,A,True,0.0011695101857185364,0.9988304972648621,0.9988304898229949,patch_reverse,junior_said,31,7758.89794921875
scenario_001,civil_procedure,B,False,0.9999898672103882,1.0129991096619051e-05,1.0129991124967985e-05,patch_forward,partner_said,32,8180.4912109375
scenario_001,civil_procedure,A,True,0.0007096704212017357,0.9992903470993042,0.9992903295912321,patch_reverse,junior_said,32,8180.4912109375
scenario_001,civil_procedure,B,False,0.9999885559082031,1.1478769010864198e-05,1.1478768612812483e-05,patch_forward,partner_said,33,8243.173828125
scenario_001,civil_procedure,A,True,0.0009110512328334153,0.9990890026092529,0.9990889488162195,patch_reverse,junior_said,33,8243.173828125
scenario_001,civil_procedure,B,False,0.9999910593032837,8.939696272136644e-06,8.93969628108031e-06,patch_forward,partner_said,34,8453.9365234375
scenario_001,civil_procedure,A,True,0.0009110512328334153,0.9990890026092529,0.9990889488162195,patch_reverse,junior_said,34,8453.9365234375
scenario_001,civil_procedure,B,False,0.9999910593032837,8.939696272136644e-06,8.93969628108031e-06,patch_forward,partner_said,35,9182.3720703125
scenario_001,civil_procedure,A,True,0.0009110512328334153,0.9990890026092529,0.9990889488162195,patch_reverse,junior_said,35,9182.3720703125
scenario_001,civil_procedure,B,False,0.9999921321868896,7.889262633398175e-06,7.889262464177259e-06,patch_forward,partner_said,36,9414.6826171875
scenario_001,civil_procedure,A,True,0.0009110512328334153,0.9990890026092529,0.9990889488162195,patch_reverse,junior_said,36,9414.6826171875
scenario_001,civil_procedure,B,False,0.999993085861206,6.962256520637311e-06,6.962256185629371e-06,patch_forward,partner_said,37,9616.2275390625
scenario_001,civil_procedure,A,True,0.0009110512328334153,0.9990890026092529,0.9990889488162195,patch_reverse,junior_said,37,9616.2275390625
scenario_001,civil_procedure,B,False,0.9999921321868896,7.889262633398175e-06,7.889262464177259e-06,patch_forward,partner_said,38,9909.2255859375
scenario_001,civil_procedure,A,True,0.0009110512328334153,0.9990890026092529,0.9990889488162195,patch_reverse,junior_said,38,9909.2255859375
scenario_001,civil_procedure,B,False,0.999993085861206,6.962256520637311e-06,6.962256185629371e-06,patch_forward,partner_said,39,10228.3837890625
scenario_001,civil_procedure,A,True,0.0009110512328334153,0.9990890026092529,0.9990889488162195,patch_reverse,junior_said,39,10228.3837890625
scenario_001,civil_procedure,B,False,0.9999938011169434,6.144174221844878e-06,6.144174557985509e-06,patch_forward,partner_said,40,12075.4677734375
scenario_001,civil_procedure,A,True,0.0009110512328334153,0.9990890026092529,0.9990889488162195,patch_reverse,junior_said,40,12075.4677734375
scenario_001,civil_procedure,B,False,0.999995231628418,4.785094461112749e-06,4.7850943810921944e-06,patch_forward,partner_said,41,14484.900390625
scenario_001,civil_procedure,A,True,0.0009110512328334153,0.9990890026092529,0.9990889488162195,patch_reverse,junior_said,41,14484.900390625
scenario_001,civil_procedure,B,False,0.9999938011169434,6.144174221844878e-06,6.144174557985509e-06,patch_forward,partner_said,42,16021.7890625
scenario_001,civil_procedure,A,True,0.0007096704212017357,0.9992903470993042,0.9992903295912321,patch_reverse,junior_said,42,16021.7890625
scenario_001,civil_procedure,B,False,0.999995231628418,4.785094461112749e-06,4.7850943810921944e-06,patch_forward,partner_said,43,17687.6953125
scenario_001,civil_procedure,A,True,0.0007096704212017357,0.9992903470993042,0.9992903295912321,patch_reverse,junior_said,43,17687.6953125
scenario_001,civil_procedure,A,True,3.535625000949949e-05,0.9999645948410034,0.9999646437482612,control_zero,partner_said,43,0.0
scenario_001,civil_procedure,A,True,0.00020342676725704223,0.9997954964637756,0.9997965730136991,control_random,partner_said,43,17687.6953125
scenario_001,civil_procedure,B,False,0.9999977350234985,2.2603242086915998e-06,2.2603242192072898e-06,patch_forward,partner_said,44,20568.861328125
scenario_001,civil_procedure,A,True,0.000552778597921133,0.9994471669197083,0.9994472213719622,patch_reverse,junior_said,44,20568.861328125
scenario_001,civil_procedure,A,True,3.535625000949949e-05,0.9999645948410034,0.9999646437482612,control_zero,partner_said,44,0.0
scenario_001,civil_procedure,A,True,0.0021826757583767176,0.9977947473526001,0.9978172749624823,control_random,partner_said,44,20568.861328125
scenario_001,civil_procedure,B,False,0.9999997615814209,1.8553909342244879e-07,1.8553910323366114e-07,patch_forward,partner_said,45,23620.884765625
scenario_001,civil_procedure,A,True,0.00012339458044152707,0.9998766183853149,0.9998766054211584,patch_reverse,junior_said,45,23620.884765625
scenario_001,civil_procedure,A,True,3.535625000949949e-05,0.9999645948410034,0.9999646437482612,control_zero,partner_said,45,0.0
scenario_001,civil_procedure,A,True,0.003593074157834053,0.9962491393089294,0.9964063588139815,control_random,partner_said,45,23620.884765625
scenario_001,civil_procedure,B,False,0.9999998807907104,1.4449800289639825e-07,1.4449799924222977e-07,patch_forward,partner_said,46,22537.201171875
scenario_001,civil_procedure,A,True,0.00012339458044152707,0.9998766183853149,0.9998766054211584,patch_reverse,junior_said,46,22537.201171875
scenario_001,civil_procedure,B,False,0.9999998807907104,9.931193289958173e-08,9.931193487562672e-08,patch_forward,partner_said,47,22226.82421875
scenario_001,civil_procedure,A,True,3.535625000949949e-05,0.9999645948410034,0.9999646437482612,patch_reverse,junior_said,47,22226.82421875
scenario_001,civil_procedure,A,True,3.535625000949949e-05,0.9999645948410034,0.9999646437482612,control_zero,partner_said,47,0.0
scenario_001,civil_procedure,A,True,4.785094461112749e-06,0.999995231628418,0.9999952149056189,control_random,partner_said,47,22226.82421875
scenario_002,civil_procedure,A,False,1.0,3.224186784223093e-08,3.2241866802692925e-08,baseline,junior_said,-1,0.0
scenario_002,civil_procedure,B,True,4.450850497050851e-07,0.9999995231628418,0.9999995549149362,baseline,partner_said,-1,0.0
scenario_002,civil_procedure,B,True,4.450850497050851e-07,0.9999995231628418,0.9999995549149362,patch_forward,partner_said,0,16.06753921508789
scenario_002,civil_procedure,A,False,1.0,2.510999053129126e-08,2.510998990077965e-08,patch_reverse,junior_said,0,16.06753921508789
scenario_002,civil_procedure,B,True,5.043474402555148e-07,0.9999995231628418,0.9999994956525736,patch_forward,partner_said,1,16.1635799407959
scenario_002,civil_procedure,A,False,1.0,2.510999053129126e-08,2.510998990077965e-08,patch_reverse,junior_said,1,16.1635799407959
scenario_002,civil_procedure,B,True,3.9278620533877984e-07,0.9999996423721313,0.9999996072138084,patch_forward,partner_said,2,12.3630952835083
scenario_002,civil_procedure,A,False,1.0,3.224186784223093e-08,3.2241866802692925e-08,patch_reverse,junior_said,2,12.3630952835083
scenario_002,civil_procedure,B,True,5.043474402555148e-07,0.9999995231628418,0.9999994956525736,patch_forward,partner_said,3,12.417743682861328
scenario_002,civil_procedure,A,False,1.0,2.510999053129126e-08,2.510998990077965e-08,patch_reverse,junior_said,3,12.417743682861328
scenario_002,civil_procedure,B,True,4.450850497050851e-07,0.9999995231628418,0.9999995549149362,patch_forward,partner_said,4,16.365032196044922
scenario_002,civil_procedure,A,False,1.0,1.9555681518568235e-08,1.9555681136143563e-08,patch_reverse,junior_said,4,16.365032196044922
scenario_002,civil_procedure,B,True,4.450850497050851e-07,0.9999995231628418,0.9999995549149362,patch_forward,partner_said,5,10.19152545928955
scenario_002,civil_procedure,A,False,1.0,1.9555681518568235e-08,1.9555681136143563e-08,patch_reverse,junior_said,5,10.19152545928955
scenario_002,civil_procedure,B,True,4.450850497050851e-07,0.9999995231628418,0.9999995549149362,patch_forward,partner_said,6,7.215057849884033
scenario_002,civil_procedure,A,False,1.0,2.510999053129126e-08,2.510998990077965e-08,patch_reverse,junior_said,6,7.215057849884033
scenario_002,civil_procedure,B,True,5.043474402555148e-07,0.9999995231628418,0.9999994956525736,patch_forward,partner_said,7,11.271281242370605
scenario_002,civil_procedure,A,False,1.0,2.510999053129126e-08,2.510998990077965e-08,patch_reverse,junior_said,7,11.271281242370605
scenario_002,civil_procedure,B,True,4.450850497050851e-07,0.9999995231628418,0.9999995549149362,patch_forward,partner_said,8,18.00677490234375
scenario_002,civil_procedure,A,False,1.0,1.9555681518568235e-08,1.9555681136143563e-08,patch_reverse,junior_said,8,18.00677490234375
scenario_002,civil_procedure,B,True,3.9278620533877984e-07,0.9999996423721313,0.9999996072138084,patch_forward,partner_said,9,18.13680076599121
scenario_002,civil_procedure,A,False,1.0,2.510999053129126e-08,2.510998990077965e-08,patch_reverse,junior_said,9,18.13680076599121
scenario_002,civil_procedure,B,True,5.043474402555148e-07,0.9999995231628418,0.9999994956525736,patch_forward,partner_said,10,34.19013595581055
scenario_002,civil_procedure,A,False,1.0,1.9555681518568235e-08,1.9555681136143563e-08,patch_reverse,junior_said,10,34.19013595581055
scenario_002,civil_procedure,B,True,6.475947884609923e-07,0.9999992847442627,0.9999993524051677,patch_forward,partner_said,11,16.24285125732422
scenario_002,civil_procedure,A,False,1.0,2.510999053129126e-08,2.510998990077965e-08,patch_reverse,junior_said,11,16.24285125732422
scenario_002,civil_procedure,B,True,4.450850497050851e-07,0.9999995231628418,0.9999995549149362,patch_forward,partner_said,12,21.83720588684082
scenario_002,civil_procedure,A,False,1.0,3.224186784223093e-08,3.2241866802692925e-08,patch_reverse,junior_said,12,21.83720588684082
scenario_002,civil_procedure,B,True,5.715004363082699e-07,0.9999994039535522,0.9999994284995497,patch_forward,partner_said,13,69.75657653808594
scenario_002,civil_procedure,A,False,1.0,2.510999053129126e-08,2.510998990077965e-08,patch_reverse,junior_said,13,69.75657653808594
scenario_002,civil_procedure,B,True,5.043474402555148e-07,0.9999995231628418,0.9999994956525736,patch_forward,partner_said,14,73.04557800292969
scenario_002,civil_procedure,A,False,1.0,3.224186784223093e-08,3.2241866802692925e-08,patch_reverse,junior_said,14,73.04557800292969
scenario_002,civil_procedure,B,True,6.475947884609923e-07,0.9999992847442627,0.9999993524051677,patch_forward,partner_said,15,52.059417724609375
scenario_002,civil_procedure,A,False,1.0,2.510999053129126e-08,2.510998990077965e-08,patch_reverse,junior_said,15,52.059417724609375
scenario_002,civil_procedure,B,True,5.043474402555148e-07,0.9999995231628418,0.9999994956525736,patch_forward,partner_said,16,63.4524040222168
scenario_002,civil_procedure,A,False,1.0,2.510999053129126e-08,2.510998990077965e-08,patch_reverse,junior_said,16,63.4524040222168
scenario_002,civil_procedure,B,True,5.043474402555148e-07,0.9999995231628418,0.9999994956525736,patch_forward,partner_said,17,86.13656616210938
scenario_002,civil_procedure,A,False,1.0,1.9555681518568235e-08,1.9555681136143563e-08,patch_reverse,junior_said,17,86.13656616210938
scenario_002,civil_procedure,B,True,5.043474402555148e-07,0.9999995231628418,0.9999994956525736,patch_forward,partner_said,18,274.3955993652344
scenario_002,civil_procedure,A,False,1.0,2.510999053129126e-08,2.510998990077965e-08,patch_reverse,junior_said,18,274.3955993652344
scenario_002,civil_procedure,B,True,5.715004363082699e-07,0.9999994039535522,0.9999994284995497,patch_forward,partner_said,19,778.1133422851562
scenario_002,civil_procedure,A,False,1.0,3.224186784223093e-08,3.2241866802692925e-08,patch_reverse,junior_said,19,778.1133422851562
scenario_002,civil_procedure,B,True,4.450850497050851e-07,0.9999995231628418,0.9999995549149362,patch_forward,partner_said,20,1041.307373046875
scenario_002,civil_procedure,A,False,1.0,3.224186784223093e-08,3.2241866802692925e-08,patch_reverse,junior_said,20,1041.307373046875
scenario_002,civil_procedure,B,True,5.043474402555148e-07,0.9999995231628418,0.9999994956525736,patch_forward,partner_said,21,1074.8138427734375
scenario_002,civil_procedure,A,False,1.0,4.139937459513021e-08,4.139937288122207e-08,patch_reverse,junior_said,21,1074.8138427734375
scenario_002,civil_procedure,B,True,6.475947884609923e-07,0.9999992847442627,0.9999993524051677,patch_forward,partner_said,22,1909.4246826171875
scenario_002,civil_procedure,A,False,0.9999998807907104,1.4449800289639825e-07,1.4449799924222977e-07,patch_reverse,junior_said,22,1909.4246826171875
scenario_002,civil_procedure,B,True,8.315280410897685e-07,0.9999991655349731,0.9999991684719565,patch_forward,partner_said,23,2693.919921875
scenario_002,civil_procedure,A,False,0.9999991655349731,8.315280410897685e-07,8.315280435319546e-07,patch_reverse,junior_said,23,2693.919921875
scenario_002,civil_procedure,B,True,9.422445828022319e-07,0.9999990463256836,0.9999990577554064,patch_forward,partner_said,24,3412.6123046875
scenario_002,civil_procedure,A,False,0.9999991655349731,8.315280410897685e-07,8.315280435319546e-07,patch_reverse,junior_said,24,3412.6123046875
scenario_002,civil_procedure,B,True,0.0009110512328334153,0.9990890026092529,0.9990889488162195,patch_forward,partner_said,25,3727.65869140625
scenario_002,civil_procedure,A,False,0.9998766183853149,0.00012339458044152707,0.00012339457884162302,patch_reverse,junior_said,25,3727.65869140625
scenario_002,civil_procedure,A,False,0.9994471669197083,0.000552778597921133,0.0005527786280378231,patch_forward,partner_said,26,5324.056640625
scenario_002,civil_procedure,B,True,0.005220125429332256,0.9947798252105713,0.9947798743130019,patch_reverse,junior_said,26,5324.056640625
scenario_002,civil_procedure,A,False,0.9996646642684937,0.00033535013790242374,0.0003353501330712369,patch_forward,partner_said,27,5686.73291015625
scenario_002,civil_procedure,B,True,0.0009110511164180934,0.9990888833999634,0.999088948823923,patch_reverse,junior_said,27,5686.73291015625
scenario_002,civil_procedure,A,False,0.9997965693473816,0.00020342698553577065,0.00020342698628175422,patch_forward,partner_said,28,5868.3955078125
scenario_002,civil_procedure,B,True,0.00020342698553577065,0.9997965693473816,0.9997965730137183,patch_reverse,junior_said,28,5868.3955078125
scenario_002,civil_procedure,A,False,0.9999724626541138,2.7535690605873242e-05,2.753569065145253e-05,patch_forward,partner_said,29,8141.95947265625
scenario_002,civil_procedure,B,True,1.6701422282494605e-05,0.9999833106994629,0.99998329857792,patch_reverse,junior_said,29,8141.95947265625
scenario_002,civil_procedure,A,False,0.9999785423278809,2.1444948288262822e-05,2.144494856112472e-05,patch_forward,partner_said,30,7669.21630859375
scenario_002,civil_procedure,B,True,2.1444948288262822e-05,0.9999785423278809,0.9999785550514388,patch_reverse,junior_said,30,7669.21630859375
scenario_002,civil_procedure,A,False,0.9999785423278809,2.1444948288262822e-05,2.144494856112472e-05,patch_forward,partner_said,31,7925.8837890625
scenario_002,civil_procedure,B,True,2.1444948288262822e-05,0.9999785423278809,0.9999785550514388,patch_reverse,junior_said,31,7925.8837890625
scenario_002,civil_procedure,A,False,0.9999833106994629,1.6701422282494605e-05,1.670142208004422e-05,patch_forward,partner_said,32,8450.9970703125
scenario_002,civil_procedure,B,True,1.3007128472963814e-05,0.999987006187439,0.9999869928717002,patch_reverse,junior_said,32,8450.9970703125
scenario_002,civil_procedure,A,False,0.9999833106994629,1.6701422282494605e-05,1.670142208004422e-05,patch_forward,partner_said,33,8572.2099609375
scenario_002,civil_procedure,B,True,1.3007128472963814e-05,0.999987006187439,0.9999869928717002,patch_reverse,junior_said,33,8572.2099609375
scenario_002,civil_procedure,A,False,0.9999833106994629,1.6701422282494605e-05,1.670142208004422e-05,patch_forward,partner_said,34,9168.3564453125
scenario_002,civil_procedure,B,True,1.6701422282494605e-05,0.9999833106994629,0.99998329857792,patch_reverse,junior_said,34,9168.3564453125
scenario_002,civil_procedure,A,False,0.9999833106994629,1.6701422282494605e-05,1.670142208004422e-05,patch_forward,partner_said,35,9997.005859375
scenario_002,civil_procedure,B,True,1.3007128472963814e-05,0.999987006187439,0.9999869928717002,patch_reverse,junior_said,35,9997.005859375
scenario_002,civil_procedure,A,False,0.999987006187439,1.3007128472963814e-05,1.3007128299762039e-05,patch_forward,partner_said,36,10294.8447265625
scenario_002,civil_procedure,B,True,1.3007128472963814e-05,0.999987006187439,0.9999869928717002,patch_reverse,junior_said,36,10294.8447265625
scenario_002,civil_procedure,A,False,0.999987006187439,1.3007128472963814e-05,1.3007128299762039e-05,patch_forward,partner_said,37,10503.419921875
scenario_002,civil_procedure,B,True,1.6701422282494605e-05,0.9999833106994629,0.99998329857792,patch_reverse,junior_said,37,10503.419921875
scenario_002,civil_procedure,A,False,0.9999898672103882,1.0129991096619051e-05,1.0129991124967985e-05,patch_forward,partner_said,38,10909.220703125
scenario_002,civil_procedure,B,True,1.3007128472963814e-05,0.999987006187439,0.9999869928717002,patch_reverse,junior_said,38,10909.220703125
scenario_002,civil_procedure,A,False,0.9999898672103882,1.0129991096619051e-05,1.0129991124967985e-05,patch_forward,partner_said,39,11311.8291015625
scenario_002,civil_procedure,B,True,1.6701422282494605e-05,0.9999833106994629,0.99998329857792,patch_reverse,junior_said,39,11311.8291015625
scenario_002,civil_procedure,A,False,0.9999898672103882,1.0129991096619051e-05,1.0129991124967985e-05,patch_forward,partner_said,40,13270.564453125
scenario_002,civil_procedure,B,True,1.3007128472963814e-05,0.999987006187439,0.9999869928717002,patch_reverse,junior_said,40,13270.564453125
scenario_002,civil_procedure,A,False,0.9999921321868896,7.889262633398175e-06,7.889262464177259e-06,patch_forward,partner_said,41,15180.5380859375
scenario_002,civil_procedure,B,True,1.3007128472963814e-05,0.999987006187439,0.9999869928717002,patch_reverse,junior_said,41,15180.5380859375
scenario_002,civil_procedure,A,False,0.9999938011169434,6.144174221844878e-06,6.144174557985509e-06,patch_forward,partner_said,42,17053.576171875
scenario_002,civil_procedure,B,True,1.3007128472963814e-05,0.999987006187439,0.9999869928717002,patch_reverse,junior_said,42,17053.576171875
scenario_002,civil_procedure,A,False,0.9999921321868896,7.889262633398175e-06,7.889262464177259e-06,patch_forward,partner_said,43,19423.443359375
scenario_002,civil_procedure,B,True,1.3007128472963814e-05,0.999987006187439,0.9999869928717002,patch_reverse,junior_said,43,19423.443359375
scenario_002,civil_procedure,B,True,4.450850497050851e-07,0.9999995231628418,0.9999995549149362,control_zero,partner_said,43,0.0
scenario_002,civil_procedure,B,True,1.55341751906235e-06,0.9999507069587708,0.9999984465083178,control_random,partner_said,43,19423.443359375
scenario_002,civil_procedure,A,False,0.9999938011169434,6.144174221844878e-06,6.144174557985509e-06,patch_forward,partner_said,44,20149.9921875
scenario_002,civil_procedure,B,True,6.144174221844878e-06,0.9999938011169434,0.999993855825442,patch_reverse,junior_said,44,20149.9921875
scenario_002,civil_procedure,B,True,4.450850497050851e-07,0.9999995231628418,0.9999995549149362,control_zero,partner_said,44,0.0
scenario_002,civil_procedure,B,True,5.828205758007243e-05,0.9997835755348206,0.9999417087240973,control_random,partner_said,44,20149.9921875
scenario_002,civil_procedure,A,False,0.9999998807907104,8.764247638737288e-08,8.764247915396665e-08,patch_forward,partner_said,45,23157.29296875
scenario_002,civil_procedure,B,True,1.5534977819697815e-06,0.9999984502792358,0.9999984465022239,patch_reverse,junior_said,45,23157.29296875
scenario_002,civil_procedure,B,True,4.450850497050851e-07,0.9999995231628418,0.9999995549149362,control_zero,partner_said,45,0.0
scenario_002,civil_procedure,B,True,0.0006802238640375435,0.9726176857948303,0.9993011144303434,control_random,partner_said,45,23157.29296875
